Tourism,https://www.youtube.com/watch?v=2MTovH5I_PE&list=PLLPZVmpSEVzyCXuNJWgaav5IN2-cakLbD,2
Tourism - Maori Tourism,https://www.youtube.com/watch?v=0Ce2xbS2sxA&list=PLLPZVmpSEVzyCXuNJWgaav5IN2-cakLbD&index=15,2
Tourism - Rotorua,https://www.youtube.com/watch?v=2MTovH5I_PE,2
Train Driver,https://www.youtube.com/watch?v=qKWPX6CKPYQ&index=14&list=PLLPZVmpSEVzw_l02-YQRiSwiutXFOQrca,2
Travel Agency Consultant,https://www.youtube.com/watch?v=RmJr-EyLLGw&list=PLLPZVmpSEVzyCXuNJWgaav5IN2-cakLbD&index=20,2
Treescape - Arborist,https://www.youtube.com/watch?v=9tIWnH3vEPs,"2,3,5"
Treescape - Land Clearing,https://www.youtube.com/watch?v=S1GuxN1QhW0,"2,3,5"
Treescape - Utility Arborist,https://www.youtube.com/watch?v=_AYFqFe3e5o,"2,3,5"
Truck Driving Part 1,https://www.youtube.com/watch?v=KUSzKMsD7FE&index=6&list=PLLPZVmpSEVzw_l02-YQRiSwiutXFOQrca,2
Truck Driving Part 2,https://www.youtube.com/watch?v=F_rBXH7LQ5o&index=7&list=PLLPZVmpSEVzw_l02-YQRiSwiutXFOQrca,2
Truck Driving Part 3,https://www.youtube.com/watch?v=_byTT7tBTE8&index=5&list=PLLPZVmpSEVzw_l02-YQRiSwiutXFOQrca,2
Vegetable Production ,https://www.youtube.com/watch?v=pTGMBIrhZOI,3
Veterinarian,https://www.youtube.com/watch?v=wckXjcD5C58&index=4&list=PLLPZVmpSEVzz7jXkheuUflts3aDI49nSf,3
Veterinary Nurse ,https://www.youtube.com/watch?v=eFdtiRPerag,3
Viticulture,https://www.youtube.com/watch?v=awp1lCXUsug,3
Volunteer Firefighter,https://www.youtube.com/watch?v=kIkswup_Ea4&index=12&list=PLLPZVmpSEVzxhhwQ0z7A5DB74NDAjPPdI,1
Volunteer Rural Firefighter,https://www.youtube.com/watch?v=LDrSGOaD-V4,1
Warehouse Stationery - Store Manager ,https://www.youtube.com/watch?v=46v0OuuravE&list=PLLPZVmpSEVzyCXuNJWgaav5IN2-cakLbD&index=21,2
Warehousing & Distribution,https://www.youtube.com/watch?v=QTrzEZJEX0c,2
Waste Water Treatment ,https://www.youtube.com/watch?v=N7tI14oH5XM,"5,6"
Water Reticulation,https://www.youtube.com/watch?v=cBs0IHu9zQA,"5,6"
Water Treatment,https://www.youtube.com/watch?v=ZjwWhNjJlNc,"5,6"
Winemaker ,https://www.youtube.com/watch?v=iVTr3eStrW8,3
Wool Harvesting,https://www.youtube.com/watch?v=oKtON4ZP0rc,3
Working for Yourself,https://www.youtube.com/watch?v=QTme7NVzxOg,0
Youth Social Worker,https://www.youtube.com/watch?v=Kf9Sm1mDhas,1
